Player,Tm,yardline_100
K.HUNT,CLE,42
C.MCCAFFREY,CAR,30
C.MCCAFFREY,CAR,38
D.FREEMAN,ATL,18
B.HILL,ATL,44
K.ALLEN,CAR,32
C.MCCAFFREY,CAR,43
D.FREEMAN,ATL,22
D.FREEMAN,ATL,24
B.HILL,ATL,45
D.FREEMAN,ATL,43
T.COHEN,CHI,45
D.MONTGOMERY,CHI,47
D.MONTGOMERY,CHI,48
D.MONTGOMERY,CHI,50
K.HUNT,CLE,20
N.CHUBB,CLE,27
N.CHUBB,CLE,32
N.CHUBB,CLE,44
N.CHUBB,CLE,46
T.DAVIS,OAK,40
D.CARR,OAK,49
J.JACOBS,OAK,49
D.WASHINGTON,OAK,33
D.WILLIAMS,KC,15
D.WILLIAMS,KC,15
L.MCCOY,KC,21
A.JONES,GB,21
A.JONES,GB,21
J.WILLIAMS,GB,28
A.JONES,GB,37
A.PETERSON,WAS,2
A.PETERSON,WAS,29
A.PETERSON,WAS,42
A.PETERSON,WAS,43
A.JONES,GB,46
A.PETERSON,WAS,45
R.PENNY,SEA,25
J.MIXON,CIN,3
J.MIXON,CIN,9
D.COOK,MIN,3
T.JOHNSON,DET,29
T.JOHNSON,DET,34
B.SCARBROUGH,DET,46
C.HAM,MIN,4
A.MATTISON,MIN,5
A.MATTISON,MIN,13
D.COOK,MIN,49
A.DALTON,CIN,4
J.MIXON,CIN,6
J.MIXON,CIN,7
J.MIXON,CIN,14
G.BERNARD,CIN,35
J.MIXON,CIN,42
J.MIXON,CIN,50
D.SINGLETARY,BUF,31
D.HODGES,PIT,3
D.HODGES,PIT,7
A.EKELER,LAC,38
P.LINDSAY,DEN,32
P.LINDSAY,DEN,43
A.EKELER,LAC,33
M.GORDON,LAC,38
M.GORDON,LAC,50
A.EKELER,LAC,45
R.FREEMAN,DEN,13
R.FREEMAN,DEN,18
R.FREEMAN,DEN,21
M.GORDON,LAC,16
M.GORDON,LAC,46
P.LINDSAY,DEN,6
P.LINDSAY,DEN,18
P.LINDSAY,DEN,43
K.MURRAY,ARI,31
K.DRAKE,ARI,33
R.PENNY,SEA,37
R.PENNY,SEA,43
T.GURLEY,LA,12
P.LAIRD,MIA,5
A.WILSON,MIA,17
M.SANDERS,PHI,28
T.GURLEY,LA,40
T.GURLEY,LA,49
M.SANDERS,PHI,48
K.BALLAGE,MIA,49
M.SANDERS,PHI,35
M.SANDERS,PHI,18
D.THOMPSON,KC,4
D.THOMPSON,KC,7
D.THOMPSON,KC,15
D.THOMPSON,KC,22
A.SHERMAN,KC,22
D.THOMPSON,KC,30
D.THOMPSON,KC,33
D.THOMPSON,KC,36
D.THOMPSON,KC,45
A.INGOLD,OAK,40
L.MCCOY,KC,3
D.WILLIAMS,KC,17
P.MAHOMES,KC,40
J.JACOBS,OAK,19
J.JACOBS,OAK,41
P.MAHOMES,KC,13
L.MCCOY,KC,28
D.WILLIAMS,KC,26
L.MCCOY,KC,38
M.HARDMAN,KC,47
J.WINSTON,TB,5
J.WINSTON,TB,5
J.WINSTON,TB,5
S.BARKLEY,NYG,49
T.LOGAN,TB,26
P.BARBER,TB,23
A.KAMARA,NO,29
L.MURRAY,NO,49
K.SMITH,ATL,41
L.FOURNETTE,JAX,24
L.FOURNETTE,JAX,7
T.GURLEY,LA,4
T.GURLEY,LA,15
T.GURLEY,LA,46
D.JOHNSON,ARI,43
K.DRAKE,ARI,46
T.GURLEY,LA,25
G.BERNARD,CIN,21
J.MIXON,CIN,39
G.BERNARD,CIN,13
T.GURLEY,LA,20
T.GURLEY,LA,44
A.JONES,GB,2
A.JONES,GB,18
A.JONES,GB,50
S.BARKLEY,NYG,31
D.JONES,NYG,27
D.HODGES,PIT,29
B.SNELL,PIT,32
N.CHUBB,CLE,41
N.CHUBB,CLE,49
B.SNELL,PIT,15
N.CHUBB,CLE,6
N.CHUBB,CLE,22
N.CHUBB,CLE,46
J.WILLIAMS,IND,25
J.WILLIAMS,IND,35
J.WILKINS,IND,38
D.HENRY,TEN,39
D.HENRY,TEN,48
J.WILLIAMS,IND,33
J.WILLIAMS,IND,33
J.WILKINS,IND,39
J.WILLIAMS,IND,41
D.HENRY,TEN,15
D.FREEMAN,ATL,50
A.KAMARA,NO,30
D.FREEMAN,ATL,39
D.FREEMAN,ATL,43
K.ALLEN,CAR,17
A.PETERSON,WAS,12
A.PETERSON,WAS,38
A.PETERSON,WAS,41
G.KITTLE,SF,16
R.MOSTERT,SF,34
T.COLEMAN,SF,38
J.GAROPPOLO,SF,39
R.MOSTERT,SF,48
R.MOSTERT,SF,49
L.JACKSON,BAL,34
M.INGRAM,BAL,41
G.EDWARDS,BAL,43
J.GAROPPOLO,SF,37
G.EDWARDS,BAL,36
L.JACKSON,BAL,42
G.EDWARDS,BAL,46
R.MOSTERT,SF,40
L.JACKSON,BAL,1
M.INGRAM,BAL,2
L.JACKSON,BAL,13
L.JACKSON,BAL,34
G.EDWARDS,BAL,36
G.EDWARDS,BAL,49
J.HILL,BAL,23
R.MOSTERT,SF,41
A.KAMARA,NO,39
A.KAMARA,NO,29
P.BARBER,TB,38
L.FOURNETTE,JAX,32
J.WINSTON,TB,49
P.BARBER,TB,11
P.BARBER,TB,24
P.BARBER,TB,1
D.OGUNBOWALE,TB,1
M.GORDON,LAC,31
R.JONES,TB,34
R.JONES,TB,40
D.HENRY,TEN,40
D.HENRY,TEN,44
N.HINES,IND,28
J.WILKINS,IND,39
N.HINES,IND,43
D.HENRY,TEN,50
M.SANDERS,PHI,23
M.GASKIN,MIA,28
M.SANDERS,PHI,15
M.SANDERS,PHI,28
M.SANDERS,PHI,32
M.SANDERS,PHI,43
R.FITZPATRICK,MIA,4
P.BARBER,TB,24
L.FOURNETTE,JAX,1
G.MINSHEW,JAX,8
D.GUICE,WAS,1
A.PETERSON,WAS,50
D.HASKINS,WAS,26
D.MOORE,CAR,10
C.MCCAFFREY,CAR,10
C.MCCAFFREY,CAR,6
C.MCCAFFREY,CAR,11
C.MCCAFFREY,CAR,31
C.MCCAFFREY,CAR,43
L.JACKSON,BAL,28
L.JACKSON,BAL,30
G.EDWARDS,BAL,39
R.MOSTERT,SF,38
R.MOSTERT,SF,41
R.MOSTERT,SF,44
M.INGRAM,BAL,45
E.ELLIOTT,DAL,24
S.DARNOLD,NYJ,43
A.DALTON,CIN,49
J.MIXON,CIN,35
J.MIXON,CIN,50
J.MIXON,CIN,5
J.MIXON,CIN,31
J.MIXON,CIN,36
B.POWELL,NYJ,31
L.BELL,NYJ,50
C.MCCAFFREY,CAR,2
C.MCCAFFREY,CAR,1
D.SINGLETARY,BUF,14
D.SINGLETARY,BUF,28
J.ALLEN,BUF,34
D.PRESCOTT,DAL,47
J.ALLEN,BUF,15
E.ELLIOTT,DAL,28
F.GORE,BUF,20
J.ALLEN,BUF,30
D.SINGLETARY,BUF,39
S.BARKLEY,NYG,45
A.JONES,GB,4
A.JONES,GB,1
A.JONES,GB,15
A.RODGERS,GB,20
A.JONES,GB,35
J.ALLEN,BUF,29
D.SINGLETARY,BUF,26
J.ALLEN,BUF,35
J.ALLEN,BUF,36
D.SINGLETARY,BUF,45
T.POLLARD,DAL,47
E.ELLIOTT,DAL,7
L.FOURNETTE,JAX,36
C.CARSON,SEA,7
R.PENNY,SEA,9
R.PENNY,SEA,35
R.PENNY,SEA,48
M.SANDERS,PHI,44
J.AJAYI,PHI,11
M.SANDERS,PHI,28
J.AJAYI,PHI,34
M.SANDERS,PHI,36
C.WENTZ,PHI,43
J.WILLIAMS,GB,16
J.WILLIAMS,GB,28
J.WILLIAMS,GB,29
J.WILLIAMS,GB,46
D.MONTGOMERY,CHI,7
D.MONTGOMERY,CHI,34
D.MONTGOMERY,CHI,39
D.MONTGOMERY,CHI,49
L.FOURNETTE,JAX,1
D.HENRY,TEN,7
L.FOURNETTE,JAX,28
L.FOURNETTE,JAX,46
R.TANNEHILL,TEN,21
D.HENRY,TEN,12
K.RAYMOND,TEN,21
D.HENRY,TEN,44
D.HENRY,TEN,43
J.MCKISSIC,DET,5
B.SCARBROUGH,DET,17
B.SCARBROUGH,DET,26
B.SCARBROUGH,DET,42
M.TRUBISKY,CHI,44
D.MONTGOMERY,CHI,36
D.MONTGOMERY,CHI,38
D.MONTGOMERY,CHI,46
D.MONTGOMERY,CHI,49
M.TRUBISKY,CHI,13
T.JOHNSON,DET,9
T.JOHNSON,DET,24
T.COHEN,CHI,43
D.MONTGOMERY,CHI,36
D.MONTGOMERY,CHI,39
B.SCARBROUGH,DET,10
J.MCKISSIC,DET,19
B.SCARBROUGH,DET,49
T.COLEMAN,SF,28
A.JONES,GB,28
J.GAROPPOLO,SF,12
J.WILSON,SF,41
T.COLEMAN,SF,49
T.COLEMAN,SF,2
S.MICHEL,NE,10
T.POLLARD,DAL,50
L.MURRAY,NO,36
L.MURRAY,NO,23
L.MURRAY,NO,26
L.FOURNETTE,JAX,38
D.HENRY,TEN,14
D.HENRY,TEN,13
D.HENRY,TEN,28
N.HINES,IND,1
N.HINES,IND,4
J.WILKINS,IND,45
J.WILKINS,IND,47
N.HINES,IND,24
K.SMITH,ATL,46
A.KAMARA,NO,16
J.ALLEN,BUF,33
F.GORE,BUF,33
F.GORE,BUF,38
F.GORE,BUF,42
D.PRESCOTT,DAL,28
S.BARKLEY,NYG,10
S.BARKLEY,NYG,22
D.JONES,NYG,41
J.WILLIAMS,GB,31
J.WILLIAMS,GB,47
A.JONES,GB,46
S.BARKLEY,NYG,25
S.BARKLEY,NYG,38
J.WILLIAMS,GB,10
A.JONES,GB,22
P.LAIRD,MIA,34
P.LAIRD,MIA,30
R.FITZPATRICK,MIA,38
M.GASKIN,MIA,47
P.LAIRD,MIA,4
P.LAIRD,MIA,32
P.LAIRD,MIA,46
M.GASKIN,MIA,30
N.CHUBB,CLE,5
J.WHITE,NE,39
E.ELLIOTT,DAL,14
E.ELLIOTT,DAL,30
E.ELLIOTT,DAL,35
R.PENNY,SEA,30
M.SANDERS,PHI,22
C.WENTZ,PHI,25
C.WENTZ,PHI,31
J.AJAYI,PHI,43
S.MICHEL,NE,47
D.PRESCOTT,DAL,32
L.FOURNETTE,JAX,31
L.FOURNETTE,JAX,34
R.TANNEHILL,TEN,3
D.HENRY,TEN,8
J.SMITH,TEN,12
L.FOURNETTE,JAX,1
L.FOURNETTE,JAX,4
L.FOURNETTE,JAX,6
N.FOLES,JAX,31
L.FOURNETTE,JAX,47
D.HENRY,TEN,46
D.HENRY,TEN,43
L.FOURNETTE,JAX,39
B.SCARBROUGH,DET,24
B.SCARBROUGH,DET,25
B.SCARBROUGH,DET,38
A.PETERSON,WAS,32
A.PETERSON,WAS,41
D.GUICE,WAS,50
D.GUICE,WAS,49
B.SCARBROUGH,DET,8
B.SCARBROUGH,DET,24
J.DRISKEL,DET,35
B.SCARBROUGH,DET,50
J.JACOBS,OAK,45
A.KAMARA,NO,24
C.MCCAFFREY,CAR,3
C.MCCAFFREY,CAR,8
C.MCCAFFREY,CAR,12
C.MCCAFFREY,CAR,16
C.MCCAFFREY,CAR,23
C.SAMUEL,CAR,48
C.MCCAFFREY,CAR,1
A.ARMAH,CAR,1
C.SAMUEL,CAR,43
C.MCCAFFREY,CAR,50
C.MCCAFFREY,CAR,4
C.MCCAFFREY,CAR,12
C.MCCAFFREY,CAR,20
A.KAMARA,NO,33
L.MURRAY,NO,26
A.KAMARA,NO,35
C.MCCAFFREY,CAR,32
C.SAMUEL,CAR,44
C.MCCAFFREY,CAR,47
K.ALLEN,CAR,36
K.HUNT,CLE,21
N.CHUBB,CLE,38
R.FITZPATRICK,MIA,8
P.LAIRD,MIA,19
R.FITZPATRICK,MIA,23
S.BARKLEY,NYG,42
T.COHEN,CHI,40
D.MONTGOMERY,CHI,40
S.BARKLEY,NYG,50
M.TRUBISKY,CHI,2
D.MONTGOMERY,CHI,3
D.MONTGOMERY,CHI,3
N.CHUBB,CLE,21
K.BALLAGE,MIA,39
R.FITZPATRICK,MIA,46
M.GASKIN,MIA,32
J.WILLIAMS,GB,46
R.MOSTERT,SF,15
T.COLEMAN,SF,20
T.COLEMAN,SF,23
T.COLEMAN,SF,28
A.JONES,GB,27
A.JONES,GB,29
A.JONES,GB,2
A.RODGERS,GB,9
A.JONES,GB,11
J.WILLIAMS,GB,33
R.MOSTERT,SF,46
D.MONTGOMERY,CHI,24
D.MONTGOMERY,CHI,29
G.EDWARDS,BAL,13
T.GURLEY,LA,33
G.EDWARDS,BAL,16
G.EDWARDS,BAL,18
L.JACKSON,BAL,43
G.EDWARDS,BAL,39
G.EDWARDS,BAL,22
G.EDWARDS,BAL,24
J.HILL,BAL,24
J.HILL,BAL,35
L.JACKSON,BAL,47
M.INGRAM,BAL,1
M.INGRAM,BAL,34
T.GURLEY,LA,16
M.BROWN,LA,31
L.JACKSON,BAL,23
M.INGRAM,BAL,34
G.EDWARDS,BAL,32
G.EDWARDS,BAL,42
G.EDWARDS,BAL,16
M.INGRAM,BAL,19
L.JACKSON,BAL,25
L.JACKSON,BAL,41
L.FOURNETTE,JAX,12
L.FOURNETTE,JAX,16
L.FOURNETTE,JAX,23
N.FOLES,JAX,26
L.FOURNETTE,JAX,36
L.FOURNETTE,JAX,35
P.BARBER,TB,15
M.RYAN,ATL,49
S.MICHEL,NE,20
S.MICHEL,NE,25
S.MICHEL,NE,37
S.MICHEL,NE,41
E.ELLIOTT,DAL,14
S.MICHEL,NE,14
S.MICHEL,NE,20
A.KAMARA,NO,39
D.FREEMAN,ATL,27
B.HILL,ATL,49
A.KAMARA,NO,10
D.FREEMAN,ATL,11
D.FREEMAN,ATL,39
D.FREEMAN,ATL,38
K.HUNT,CLE,15
N.CHUBB,CLE,26
N.CHUBB,CLE,32
N.CHUBB,CLE,36
N.CHUBB,CLE,11
N.CHUBB,CLE,15
N.CHUBB,CLE,15
N.CHUBB,CLE,20
R.JONES,TB,18
R.JONES,TB,35
Q.OLLISON,ATL,21
A.EKELER,LAC,26
A.EKELER,LAC,27
M.GORDON,LAC,48
M.GORDON,LAC,11
A.EKELER,LAC,12
T.GURLEY,LA,12
T.GURLEY,LA,16
T.GURLEY,LA,21
M.BROWN,LA,5
M.BROWN,LA,22
D.MONTGOMERY,CHI,14
T.COHEN,CHI,41
D.MONTGOMERY,CHI,43
T.GURLEY,LA,1
J.GOFF,LA,25
J.REYNOLDS,LA,29
T.GURLEY,LA,40
T.GURLEY,LA,44
M.TRUBISKY,CHI,33
D.MONTGOMERY,CHI,45
T.GURLEY,LA,30
D.MONTGOMERY,CHI,32
B.HILL,ATL,39
R.JONES,TB,4
R.JONES,TB,15
R.JONES,TB,40
S.MILLER,TB,50
T.LOGAN,TB,3
J.WINSTON,TB,33
R.JONES,TB,30
P.BARBER,TB,48
R.JONES,TB,29
TR.EDMUNDS,PIT,19
TR.EDMUNDS,PIT,24
M.RUDOLPH,PIT,10
Q.OLLISON,ATL,1
Q.OLLISON,ATL,1
Q.OLLISON,ATL,5
M.RYAN,ATL,13
Q.OLLISON,ATL,19
M.RYAN,ATL,34
B.HILL,ATL,37
D.JOHNSON,HOU,32
M.GORDON,LAC,38
M.GORDON,LAC,50
D.WILLIAMS,KC,26
D.WILLIAMS,KC,6
L.MCCOY,KC,14
L.MCCOY,KC,45
M.GORDON,LAC,32
F.GORE,BUF,41
F.GORE,BUF,48
F.GORE,BUF,48
F.GORE,BUF,31
J.ALLEN,BUF,42
D.SINGLETARY,BUF,49
C.MCCAFFREY,CAR,43
A.PETERSON,WAS,13
A.PETERSON,WAS,35
T.POLLARD,DAL,39
T.POLLARD,DAL,47
S.MICHEL,NE,26
S.MICHEL,NE,29
S.MICHEL,NE,12
F.GORE,BUF,50
J.ALLEN,BUF,43
P.LINDSAY,DEN,24
D.SINGLETARY,BUF,28
D.SINGLETARY,BUF,36
R.FREEMAN,DEN,26
B.ALLEN,DEN,33
J.WHITE,NE,14
J.WHITE,NE,21
S.MICHEL,NE,22
R.BURKHEAD,NE,25
S.MICHEL,NE,33
R.BURKHEAD,NE,48
M.SANDERS,PHI,8
M.SANDERS,PHI,24
C.WENTZ,PHI,32
M.SANDERS,PHI,37
B.SCOTT,PHI,42
M.SANDERS,PHI,26
J.RICHARD,OAK,37
D.WALLER,OAK,35
J.JACOBS,OAK,35
J.JACOBS,OAK,50
L.BELL,NYJ,32
D.OGUNBOWALE,TB,1
D.OGUNBOWALE,TB,1
T.HILL,NO,37
L.MURRAY,NO,40
D.BREES,NO,47
L.MURRAY,NO,47
A.KAMARA,NO,17
J.MIXON,CIN,33
J.JACOBS,OAK,6
A.INGOLD,OAK,4
J.JACOBS,OAK,13
L.MCCOY,KC,6
M.GORDON,LAC,26
J.JACOBS,OAK,34
D.CARR,OAK,3
J.JACOBS,OAK,2
J.JACOBS,OAK,17
J.JACOBS,OAK,25
J.JACOBS,OAK,2
J.RICHARD,OAK,42
J.MIXON,CIN,3
J.MIXON,CIN,8
G.BERNARD,CIN,18
J.JACOBS,OAK,17
J.JACOBS,OAK,24
J.JACOBS,OAK,28
T.COLEMAN,SF,24
T.COLEMAN,SF,28
T.COLEMAN,SF,30
J.GAROPPOLO,SF,47
K.MURRAY,ARI,12
K.MURRAY,ARI,3
P.LINDSAY,DEN,36
P.LINDSAY,DEN,38
R.FITZPATRICK,MIA,4
D.SINGLETARY,BUF,21
I.MCKENZIE,BUF,31
K.BALLAGE,MIA,28
K.HUNT,CLE,43
J.MIXON,CIN,39
J.MIXON,CIN,50
J.DRISKEL,DET,7
T.JOHNSON,DET,11
B.SCARBROUGH,DET,48
D.GUICE,WAS,12
D.GUICE,WAS,30
L.BELL,NYJ,9
L.BELL,NYJ,25
B.POWELL,NYJ,12
B.POWELL,NYJ,50
D.WASHINGTON,OAK,33
S.DARNOLD,NYJ,4
B.POWELL,NYJ,19
L.BELL,NYJ,25
L.BELL,NYJ,49
S.DARNOLD,NYJ,18
L.BELL,NYJ,19
S.DARNOLD,NYJ,24
J.JACOBS,OAK,31
J.MIXON,CIN,12
J.MIXON,CIN,15
J.MIXON,CIN,20
J.MIXON,CIN,39
S.BARKLEY,NYG,37
J.BRISSETT,IND,5
N.HINES,IND,11
N.HINES,IND,29
J.WILLIAMS,IND,28
J.WILLIAMS,IND,35
J.WILLIAMS,IND,37
J.WILLIAMS,IND,42
C.HYDE,HOU,17
C.HYDE,HOU,23
C.HYDE,HOU,44
D.WATSON,HOU,44
D.WILLIAMS,KC,44
D.WILLIAMS,KC,48
Q.OLLISON,ATL,35
C.RIDLEY,ATL,22
C.HYDE,HOU,35
D.WATSON,HOU,41
M.TRUBISKY,CHI,24
S.BARKLEY,NYG,21
S.BARKLEY,NYG,26
S.BARKLEY,NYG,30
S.BARKLEY,NYG,29
S.BARKLEY,NYG,3
S.BARKLEY,NYG,8
S.BARKLEY,NYG,20
S.SHEPARD,NYG,42
M.TRUBISKY,CHI,15
D.MONTGOMERY,CHI,33
J.DRISKEL,DET,14
T.JOHNSON,DET,32
J.DRISKEL,DET,32
T.JOHNSON,DET,32
J.DRISKEL,DET,37
J.DRISKEL,DET,50
D.GUICE,WAS,40
N.CHUBB,CLE,11
N.CHUBB,CLE,49
K.HUNT,CLE,25
S.BARKLEY,NYG,47
F.GORE,BUF,25
F.GORE,BUF,34
D.SINGLETARY,BUF,37
F.GORE,BUF,39
F.GORE,BUF,42
F.GORE,BUF,46
K.BALLAGE,MIA,37
K.DRAKE,ARI,47
D.GUICE,WAS,1
D.HASKINS,WAS,5
JO.ADAMS,NYJ,37
L.BELL,NYJ,1
L.BELL,NYJ,5
R.WILSON,SEA,17
C.CARSON,SEA,16
T.COLEMAN,SF,41
R.PENNY,SEA,47
R.PENNY,SEA,49
L.MURRAY,NO,8
A.KAMARA,NO,15
Z.LINE,NO,32
A.KAMARA,NO,41
T.HILL,NO,43
A.KAMARA,NO,4
A.KAMARA,NO,7
A.KAMARA,NO,26
A.KAMARA,NO,30
B.ALLEN,DEN,15
P.LINDSAY,DEN,24
P.LINDSAY,DEN,34
P.LINDSAY,DEN,47
R.FREEMAN,DEN,49
K.MURRAY,ARI,30
K.DRAKE,ARI,43
R.MOSTERT,SF,45
K.DRAKE,ARI,40
D.BOOKER,DEN,29
R.FREEMAN,DEN,32
D.COOK,MIN,3
D.COOK,MIN,11
R.FREEMAN,DEN,32
JOS.ALLEN,BUF,8
F.GORE,BUF,9
F.GORE,BUF,11
D.SINGLETARY,BUF,18
B.HILL,ATL,1
B.HILL,ATL,5
B.HILL,ATL,16
B.HILL,ATL,19
B.HILL,ATL,30
C.MCCAFFREY,CAR,16
B.HILL,ATL,37
Q.OLLISON,ATL,9
B.HILL,ATL,44
K.ALLEN,CAR,42
R.BONNAFON,CAR,34
C.MCCAFFREY,CAR,40
Q.OLLISON,ATL,2
K.SMITH,ATL,14
B.HILL,ATL,17
K.BARNER,ATL,23
C.MCCAFFREY,CAR,46
A.PETERSON,WAS,37
T.MONTGOMERY,NYJ,36
T.MONTGOMERY,NYJ,40
D.SINGLETARY,BUF,49
J.ALLEN,BUF,15
D.SINGLETARY,BUF,30
P.LINDSAY,DEN,35
P.BARBER,TB,36
P.BARBER,TB,44
P.BARBER,TB,43
P.BARBER,TB,49
Q.OLLISON,ATL,45
J.RICHARD,OAK,47
J.ALLEN,BUF,14
F.GORE,BUF,7
C.HYDE,HOU,42
J.BRISSETT,IND,47
N.HINES,IND,50
N.HINES,IND,50
K.MURRAY,ARI,22
K.DRAKE,ARI,28
K.DRAKE,ARI,39
K.DRAKE,ARI,50
T.COLEMAN,SF,18
K.DRAKE,ARI,25
K.DRAKE,ARI,47
T.COLEMAN,SF,17
T.COLEMAN,SF,3
R.MOSTERT,SF,23
R.MOSTERT,SF,24
T.COLEMAN,SF,34
C.HYDE,HOU,24
J.WILLIAMS,IND,13
J.WILLIAMS,IND,15
N.HINES,IND,17
N.HINES,IND,24
N.HINES,IND,26
N.HINES,IND,34
N.HINES,IND,39
J.WILLIAMS,IND,49
D.MONTGOMERY,CHI,33
C.MCCAFFREY,CAR,49
C.CARSON,SEA,27
C.CARSON,SEA,32
C.CARSON,SEA,36
R.WILSON,SEA,48
R.MOSTERT,SF,23
C.CARSON,SEA,1
C.CARSON,SEA,10
C.CARSON,SEA,24
E.ELLIOTT,DAL,30
E.ELLIOTT,DAL,42
K.HUNT,CLE,32
K.HUNT,CLE,31
N.CHUBB,CLE,37
N.CHUBB,CLE,49
N.CHUBB,CLE,4
T.EDMUNDS,PIT,41
N.CHUBB,CLE,44
N.CHUBB,CLE,47
T.EDMUNDS,PIT,45
T.EDMUNDS,PIT,47
N.CHUBB,CLE,10
N.CHUBB,CLE,9
N.CHUBB,CLE,36
E.ELLIOTT,DAL,9
E.ELLIOTT,DAL,43
E.ELLIOTT,DAL,46
R.WILSON,SEA,44
M.BREIDA,SF,12
T.COLEMAN,SF,26
T.COLEMAN,SF,48
E.ELLIOTT,DAL,11
E.ELLIOTT,DAL,11
J.HILL,BAL,14
L.JACKSON,BAL,20
G.EDWARDS,BAL,37
J.DRISKEL,DET,9
B.SCARBROUGH,DET,48
M.JONES,DET,44
E.ELLIOTT,DAL,1
E.ELLIOTT,DAL,9
J.DRISKEL,DET,2
B.SCARBROUGH,DET,25
J.MCKISSIC,DET,30
B.SCARBROUGH,DET,30
B.SCARBROUGH,DET,35
J.DRISKEL,DET,45
D.COOK,MIN,32
A.ABDULLAH,MIN,43
R.FREEMAN,DEN,24
D.COOK,MIN,10
P.LINDSAY,DEN,17
A.JANOVICH,DEN,1
R.FREEMAN,DEN,1
P.LINDSAY,DEN,6
C.SUTTON,DEN,7
R.FREEMAN,DEN,8
P.LINDSAY,DEN,16
P.LINDSAY,DEN,22
C.SUTTON,DEN,31
T.POLLARD,DAL,26
T.POLLARD,DAL,47
D.PRESCOTT,DAL,7
B.SCARBROUGH,DET,5
B.SCARBROUGH,DET,10
B.SCARBROUGH,DET,28
B.HILL,ATL,49
B.HILL,ATL,50
B.HILL,ATL,23
P.LAIRD,MIA,31
P.LAIRD,MIA,34
K.BALLAGE,MIA,35
K.BALLAGE,MIA,35
L.BELL,NYJ,32
B.POWELL,NYJ,34
B.POWELL,NYJ,48
L.BELL,NYJ,43
D.GUICE,WAS,28
D.GUICE,WAS,34
A.PETERSON,WAS,38
A.PETERSON,WAS,46
D.GUICE,WAS,11
D.GUICE,WAS,16
D.GUICE,WAS,18
D.GUICE,WAS,27
A.PETERSON,WAS,16
B.POWELL,NYJ,6
B.POWELL,NYJ,24
B.POWELL,NYJ,30
B.POWELL,NYJ,44
G.BERNARD,CIN,24
R.FINLEY,CIN,30
J.MIXON,CIN,45
J.MIXON,CIN,48
K.BALLAGE,MIA,40
N.HINES,IND,9
B.HILL,ATL,30
J.HILL,BAL,18
J.HILL,BAL,24
D.SINGLETARY,BUF,38
T.EDMUNDS,PIT,29
J.SAMUELS,PIT,48
N.HINES,IND,27
M.MACK,IND,11
J.CONNER,PIT,26
J.CONNER,PIT,33
B.MAYFIELD,CLE,1
C.CARSON,SEA,31
DAM.WILLIAMS,KC,44
R.MOSTERT,SF,30
R.MOSTERT,SF,30
R.MOSTERT,SF,38
C.CARSON,SEA,19
M.MACK,IND,25
J.WILLIAMS,IND,14
J.WILLIAMS,IND,18
N.HINES,IND,24
M.MACK,IND,35
M.MACK,IND,47
M.MACK,IND,49
R.FITZPATRICK,MIA,11
K.BALLAGE,MIA,7
R.FITZPATRICK,MIA,12
B.HOYER,IND,45
M.MACK,IND,45
M.MACK,IND,25
K.BALLAGE,MIA,8
K.BALLAGE,MIA,23
K.BALLAGE,MIA,34
K.BALLAGE,MIA,33
K.BALLAGE,MIA,46
M.MACK,IND,26
M.MACK,IND,49
DAM.WILLIAMS,KC,29
DAM.WILLIAMS,KC,32
DAM.WILLIAMS,KC,23
D.HENRY,TEN,15
DAM.WILLIAMS,KC,42
D.COOK,MIN,2
C.HAM,MIN,1
D.COOK,MIN,5
L.BELL,NYJ,39
D.FREEMAN,ATL,12
D.COOK,MIN,6
A.MATTISON,MIN,17
A.MATTISON,MIN,20
A.MATTISON,MIN,32
D.COOK,MIN,46
E.ELLIOTT,DAL,26
D.COOK,MIN,10
D.COOK,MIN,24
A.MATTISON,MIN,30
E.ELLIOTT,DAL,25
T.AUSTIN,DAL,30
E.ELLIOTT,DAL,48
E.ELLIOTT,DAL,46
D.COOK,MIN,3
D.COOK,MIN,5
A.MATTISON,MIN,14
A.MATTISON,MIN,10
F.GORE,BUF,24
D.SINGLETARY,BUF,13
JOS.ALLEN,BUF,44
D.SINGLETARY,BUF,21
D.SINGLETARY,BUF,19
D.SINGLETARY,BUF,19
F.GORE,BUF,22
F.GORE,BUF,31
JOS.ALLEN,BUF,33
JOS.ALLEN,BUF,42
D.SINGLETARY,BUF,42
M.MACK,IND,21
M.MACK,IND,24
J.WILLIAMS,IND,40
J.WILLIAMS,IND,43
M.MACK,IND,13
M.MACK,IND,26
J.WILLIAMS,IND,37
E.ELLIOTT,DAL,41
E.ELLIOTT,DAL,27
D.PRESCOTT,DAL,23
E.ELLIOTT,DAL,43
T.EDMUNDS,PIT,18
J.SAMUELS,PIT,33
J.SAMUELS,PIT,35
D.JOHNSON,ARI,32
P.BARBER,TB,27
P.BARBER,TB,43
D.JOHNSON,ARI,15
K.DRAKE,ARI,25
B.POWELL,NYJ,50
B.POWELL,NYJ,46
B.POWELL,NYJ,50
L.BELL,NYJ,18
L.BELL,NYJ,22
L.BELL,NYJ,1
L.BELL,NYJ,37
D.JONES,NYG,27
S.BARKLEY,NYG,35
E.ELLIOTT,DAL,40
M.MACK,IND,10
M.MACK,IND,20
J.WILKINS,IND,31
J.WILKINS,IND,43
B.HILL,ATL,9
D.FREEMAN,ATL,19
B.HILL,ATL,32
B.HILL,ATL,39
M.RYAN,ATL,44
