player,receiving_rec,receiving_yds,receiving_td,rushing_att,rushing_yds,rushing_td,lst,fantasy_points,team,position,week,year
Kalif Raymond,2.8,35.9,0.2,0.1,0.2,0.0,0.0,4.5,DET,WR,16,2021
Bryan Edwards,2.4,36.4,0.1,0.0,0.0,0.0,0.0,4.4,LV,WR,16,2021
Denzel Mims,2.6,35.7,0.1,0.0,0.0,0.0,0.0,4.4,NYJ,WR,16,2021
Mecole Hardman,2.4,31.4,0.2,0.4,2.7,0.0,0.0,4.4,KC,WR,16,2021
Quez Watkins,2.4,32.8,0.2,0.0,0.1,0.0,0.0,4.2,PHI,WR,16,2021
DeSean Jackson,1.9,34.5,0.1,0.1,0.5,0.0,0.0,4.2,LV,WR,16,2021
Zay Jones,2.8,34.1,0.1,0.1,0.3,0.0,0.0,4.2,LV,WR,16,2021
Byron Pringle,2.5,32.1,0.2,0.0,0.0,0.0,0.0,4.1,KC,WR,16,2021
Marquise Goodwin,2.3,33.0,0.1,0.1,0.2,0.0,0.0,4.1,CHI,WR,16,2021
Jalen Guyton,2.0,27.0,0.2,0.2,1.0,0.0,0.0,4.0,LAC,WR,16,2021
Breshad Perriman,1.8,27.3,0.2,0.2,0.1,0.0,0.0,3.9,TB,WR,16,2021
DeAndre Carter,2.5,30.3,0.1,0.3,2.0,0.0,0.0,3.9,WAS,WR,16,2021
Adam Humphries,3.0,31.7,0.1,0.0,0.1,0.0,0.0,3.9,WAS,WR,16,2021
Phillip Dorsett II,2.3,29.3,0.1,0.1,0.5,0.0,0.0,3.9,HOU,WR,16,2021
Damiere Byrd,2.8,32.0,0.1,0.0,0.1,0.0,0.0,3.8,CHI,WR,16,2021
Marquez Valdes-Scantling,1.5,26.1,0.2,0.1,0.3,0.0,0.0,3.8,GB,WR,16,2021
Antoine Wesley,2.5,30.1,0.1,0.0,0.4,0.0,0.0,3.8,ARI,WR,16,2021
Tavon Austin,2.4,27.3,0.2,0.0,0.1,0.0,0.0,3.8,JAC,WR,16,2021
Laviska Shenault Jr.,2.2,19.5,0.1,1.4,7.8,0.1,0.0,3.7,JAC,WR,16,2021
Sammy Watkins,2.2,29.1,0.1,0.0,0.3,0.0,0.0,3.6,BAL,WR,16,2021
Scotty Miller,2.0,26.2,0.2,0.1,0.5,0.0,0.0,3.6,TB,WR,16,2021
Jalen Reagor,2.2,26.0,0.1,0.4,1.9,0.0,0.0,3.6,PHI,WR,16,2021
James Washington,2.2,28.1,0.1,0.0,0.3,0.0,0.0,3.5,PIT,WR,16,2021
Zach Pascal,3.0,34.0,0.0,0.0,0.0,0.0,0.0,3.4,IND,WR,16,2021
Nick Westbrook-Ikhine,2.3,25.8,0.1,0.0,0.0,0.0,0.0,3.4,TEN,WR,16,2021
Allen Robinson II,2.6,26.2,0.1,0.0,0.0,0.0,0.0,3.2,CHI,WR,16,2021
Isaiah McKenzie,2.2,20.6,0.1,0.4,2.6,0.0,0.0,3.2,BUF,WR,16,2021
N'Keal Harry,2.1,24.9,0.1,0.0,0.0,0.0,0.0,3.2,NE,WR,16,2021
Jauan Jennings,2.0,23.9,0.1,0.0,0.0,0.0,0.0,3.2,SF,WR,16,2021
Ray-Ray McCloud,2.5,23.9,0.1,0.2,1.1,0.0,0.0,3.0,PIT,WR,16,2021
John Ross,1.6,21.9,0.1,0.1,0.9,0.0,0.0,2.9,NYG,WR,16,2021
Rashard Higgins,1.6,22.7,0.1,0.0,0.0,0.0,0.0,2.9,CLE,WR,16,2021
Juwann Winfree,1.8,20.6,0.1,0.0,0.2,0.0,0.0,2.8,GB,WR,16,2021
Ashton Dulin,1.5,18.2,0.1,0.2,1.3,0.0,0.0,2.8,IND,WR,16,2021
Ty Montgomery,1.8,15.9,0.1,1.8,6.2,0.0,0.0,2.8,NO,WR,16,2021
Lil'Jordan Humphrey,1.5,20.4,0.1,0.0,0.1,0.0,0.0,2.7,NO,WR,16,2021
Cedrick Wilson Jr.,1.5,19.6,0.1,0.1,0.3,0.0,0.0,2.7,DAL,WR,16,2021
Albert Wilson,1.8,19.5,0.1,0.4,1.9,0.0,0.0,2.7,MIA,WR,16,2021
Brandon Zylstra,1.9,22.2,0.1,0.0,0.0,0.0,0.0,2.6,CAR,WR,16,2021
Demarcus Robinson,1.5,19.3,0.1,0.0,0.0,0.0,0.0,2.6,KC,WR,16,2021
Josh Gordon,1.6,20.5,0.1,0.0,0.0,0.0,0.0,2.6,KC,WR,16,2021
D.J. Montgomery,1.6,19.3,0.1,0.0,0.0,0.0,0.0,2.5,NYJ,WR,16,2021
Terrace Marshall Jr.,1.7,18.8,0.1,0.0,0.2,0.0,0.0,2.5,CAR,WR,16,2021
Freddie Swain,1.3,16.6,0.1,0.2,0.9,0.0,0.0,2.5,SEA,WR,16,2021
Juwan Johnson,1.0,12.1,0.2,0.0,0.0,0.0,0.0,2.4,NO,WR,16,2021
Mack Hollins,1.5,17.7,0.1,0.0,0.0,0.0,0.0,2.3,MIA,WR,16,2021
Andy Isabella,1.3,16.8,0.1,0.1,0.2,0.0,0.0,2.3,ARI,WR,16,2021
Chris Moore,1.6,17.1,0.1,0.0,0.0,0.0,0.0,2.3,HOU,WR,16,2021
Dazz Newsome,1.5,18.1,0.1,0.0,0.2,0.0,0.0,2.3,CHI,WR,16,2021
Marquez Stevenson,1.4,18.0,0.1,0.0,0.1,0.0,0.0,2.3,BUF,WR,16,2021
Equanimeous St. Brown,1.2,16.1,0.1,0.0,0.3,0.0,0.0,2.2,GB,WR,16,2021
Cam Sims,1.2,16.0,0.1,0.0,0.0,0.0,0.0,2.2,WAS,WR,16,2021
D'Wayne Eskridge,1.3,15.1,0.1,0.2,1.2,0.0,0.0,2.2,SEA,WR,16,2021
Curtis Samuel,1.0,11.6,0.1,0.8,4.3,0.0,0.0,2.1,WAS,WR,16,2021
Andre Roberts,1.1,21.4,0.1,0.3,1.4,0.0,0.3,2.1,LAC,WR,16,2021
Chester Rogers,1.5,16.6,0.1,0.0,0.1,0.0,0.0,2.0,TEN,WR,16,2021
Jaelon Darden,1.3,13.4,0.1,0.0,0.0,0.0,0.0,2.0,TB,WR,16,2021
Jalen Camp,1.2,13.8,0.1,0.0,0.2,0.0,0.0,2.0,HOU,WR,16,2021
Keke Coutee,1.1,13.4,0.1,0.0,0.1,0.0,0.0,2.0,IND,WR,16,2021
Ben Skowronek,1.1,14.5,0.1,0.0,0.2,0.0,0.0,1.9,LAR,WR,16,2021
Jeff Smith,1.0,13.2,0.1,0.0,0.2,0.0,0.0,1.8,NYJ,WR,16,2021
Jason Moore Jr.,0.9,12.1,0.1,0.0,0.0,0.0,0.0,1.8,LAC,WR,16,2021
Cyril Grayson Jr.,1.0,11.6,0.1,0.0,0.3,0.0,0.0,1.7,TB,WR,16,2021
Malik Taylor,1.0,11.5,0.1,0.0,0.0,0.0,0.0,1.6,GB,WR,16,2021
Justin Watson,0.9,11.3,0.1,0.0,0.2,0.0,0.0,1.6,KC,WR,16,2021
Devin Duvernay,1.4,15.0,0.0,0.2,1.0,0.0,0.0,1.6,BAL,WR,16,2021
Jake Kumerow,0.8,11.3,0.1,0.0,0.0,0.0,0.0,1.5,BUF,WR,16,2021
Jaydon Mickens,0.9,11.3,0.0,0.0,0.1,0.0,0.0,1.4,JAC,WR,16,2021
Christian Blake,0.9,9.8,0.1,0.0,0.0,0.0,0.0,1.3,ATL,WR,16,2021
Cody Hollister,0.8,9.9,0.1,0.0,0.0,0.0,0.0,1.3,TEN,WR,16,2021
Maurice Ffrench,0.7,8.4,0.1,0.0,0.0,0.0,0.0,1.3,LAC,WR,16,2021
Anthony Schwartz,0.6,7.6,0.1,0.0,0.5,0.0,0.0,1.3,CLE,WR,16,2021
Isaiah Ford,0.8,9.4,0.1,0.0,0.0,0.0,0.0,1.2,MIA,WR,16,2021
Josh Hammond,0.8,8.9,0.1,0.0,0.3,0.0,0.0,1.2,JAC,WR,16,2021
Dyami Brown,0.8,9.4,0.0,0.0,0.1,0.0,0.0,1.2,WAS,WR,16,2021
Kawaan Baker,0.5,7.4,0.1,0.0,0.3,0.0,0.0,1.1,NO,WR,16,2021
Malik Turner,0.7,8.0,0.1,0.0,0.1,0.0,0.0,1.1,DAL,WR,16,2021
Dezmon Patmon,0.6,7.5,0.1,0.0,0.0,0.0,0.0,1.1,IND,WR,16,2021
Amari Rodgers,0.6,7.4,0.0,0.0,0.3,0.0,0.0,1.1,GB,WR,16,2021
Isaiah Hodgins,0.7,8.1,0.0,0.0,0.2,0.0,0.0,1.0,BUF,WR,16,2021
Shi Smith,0.5,6.9,0.0,0.0,1.1,0.0,0.0,1.0,CAR,WR,16,2021
David Sills V,0.6,8.0,0.0,0.0,0.0,0.0,0.0,1.0,NYG,WR,16,2021
Greg Ward,0.7,7.3,0.1,0.0,0.0,0.0,0.0,1.0,PHI,WR,16,2021
Rondale Moore,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,ARI,WR,16,2021
Jamison Crowder,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,NYJ,WR,16,2021
Brandin Cooks,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,HOU,WR,16,2021
Trent Sherfield,0.6,7.6,0.0,0.0,0.0,0.0,0.0,1.0,SF,WR,16,2021
Gunner Olszewski,0.6,7.4,0.0,0.0,0.0,0.0,0.0,1.0,NE,WR,16,2021
James Proche II,0.6,7.8,0.0,0.0,0.0,0.0,0.0,0.9,BAL,WR,16,2021
Dax Milne,0.6,7.0,0.0,0.0,0.0,0.0,0.0,0.9,WAS,WR,16,2021
Alex Erickson,0.6,6.4,0.0,0.0,0.0,0.0,0.0,0.8,CAR,WR,16,2021
Dede Westbrook,0.7,6.6,0.0,0.0,0.0,0.0,0.0,0.8,MIN,WR,16,2021
Tom Kennedy,0.5,6.1,0.0,0.0,0.0,0.0,0.0,0.8,DET,WR,16,2021
Brandon Powell,0.5,5.4,0.0,0.0,0.3,0.0,0.0,0.7,LAR,WR,16,2021
Racey McMath,0.4,5.5,0.0,0.0,0.0,0.0,0.0,0.7,TEN,WR,16,2021
Kendall Hinton,0.4,4.8,0.0,0.3,0.6,0.0,0.0,0.7,DEN,WR,16,2021
Penny Hart,0.4,4.6,0.0,0.1,0.0,0.0,0.0,0.6,SEA,WR,16,2021
Preston Williams,0.4,5.3,0.0,0.0,0.1,0.0,0.0,0.6,MIA,WR,16,2021
Cody Thompson,0.3,4.2,0.0,0.0,0.2,0.0,0.0,0.6,SEA,WR,16,2021
Frank Darby,0.4,4.9,0.0,0.0,0.1,0.0,0.0,0.6,ATL,WR,16,2021
Dillon Stoner,0.3,4.2,0.0,0.0,0.1,0.0,0.0,0.6,LV,WR,16,2021
Ihmir Smith-Marsette,0.7,6.0,0.0,0.0,0.0,0.0,0.0,0.6,MIN,WR,16,2021
Kevin White,0.2,4.1,0.0,0.0,0.1,0.0,0.0,0.6,NO,WR,16,2021
Tyron Johnson,0.3,4.1,0.0,0.0,0.0,0.0,0.0,0.5,LV,WR,16,2021
KhaDarel Hodge,0.3,4.6,0.0,0.0,0.0,0.0,0.0,0.5,DET,WR,16,2021
Tylan Wallace,0.3,3.4,0.0,0.0,0.1,0.0,0.0,0.5,BAL,WR,16,2021
Kristian Wilkerson,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.4,NE,WR,16,2021
Greg Dortch,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.4,ARI,WR,16,2021
Marcus Kemp,0.2,2.9,0.0,0.0,0.1,0.0,0.0,0.4,KC,WR,16,2021
Matthew Slater,0.2,2.9,0.0,0.0,0.1,0.0,0.0,0.4,NE,WR,16,2021
Miles Boykin,0.3,2.6,0.0,0.0,0.0,0.0,0.0,0.3,BAL,WR,16,2021
Dan Chisena,0.1,2.6,0.0,0.0,0.1,0.0,0.0,0.3,MIN,WR,16,2021
Trent Taylor,0.2,2.6,0.0,0.0,0.1,0.0,0.0,0.3,CIN,WR,16,2021
Nsimba Webster,0.2,3.0,0.0,0.0,0.1,0.0,0.0,0.3,CHI,WR,16,2021
Diontae Spencer,0.2,2.2,0.0,0.1,0.3,0.0,0.0,0.3,DEN,WR,16,2021
J.J. Arcega-Whiteside,0.1,2.3,0.0,0.0,0.0,0.0,0.0,0.3,PHI,WR,16,2021
River Cracraft,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.3,MIA,WR,16,2021
Travis Benjamin,0.1,2.1,0.0,0.0,0.1,0.0,0.0,0.2,SF,WR,16,2021
Landen Akers,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2,LAR,WR,16,2021
Tommylee Lewis,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2,MIA,WR,16,2021
Mike Thomas,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2,CIN,WR,16,2021
Stanley Morgan Jr.,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.2,CIN,WR,16,2021
Cooper Kupp,8.2,110.2,0.8,0.4,2.1,0.0,0.0,16.1,LAR,WR,17,2021
Davante Adams,7.6,96.1,0.8,0.0,0.1,0.0,0.0,14.4,GB,WR,17,2021
Stefon Diggs,6.3,82.2,0.7,0.0,0.0,0.0,0.0,12.6,BUF,WR,17,2021
Tyreek Hill,6.3,81.2,0.6,0.6,2.7,0.0,0.0,12.2,KC,WR,17,2021
Justin Jefferson,6.7,92.4,0.5,0.2,1.3,0.0,0.0,12.1,MIN,WR,17,2021
Deebo Samuel,4.0,57.0,0.3,4.0,31.4,0.3,0.1,11.9,SF,WR,17,2021
A.J. Brown,5.9,81.7,0.6,0.0,0.4,0.0,0.0,11.6,TEN,WR,17,2021
Tee Higgins,5.6,78.7,0.6,0.0,0.3,0.0,0.0,11.4,CIN,WR,17,2021
Diontae Johnson,6.6,73.9,0.6,0.5,2.6,0.0,0.1,11.0,PIT,WR,17,2021
Ja'Marr Chase,5.1,71.9,0.6,0.2,1.4,0.0,0.0,10.7,CIN,WR,17,2021
Keenan Allen,6.4,72.8,0.6,0.0,0.1,0.0,0.0,10.6,LAC,WR,17,2021
Tyler Lockett,5.1,70.4,0.6,0.0,0.0,0.0,0.0,10.3,SEA,WR,17,2021
CeeDee Lamb,5.3,67.4,0.5,0.5,2.9,0.0,0.0,10.3,DAL,WR,17,2021
Brandin Cooks,5.9,71.7,0.5,0.3,1.3,0.0,0.0,10.2,HOU,WR,17,2021
Jaylen Waddle,6.6,69.2,0.5,0.1,0.5,0.0,0.1,9.8,MIA,WR,17,2021
Amari Cooper,4.7,61.0,0.6,0.0,0.1,0.0,0.0,9.5,DAL,WR,17,2021
Christian Kirk,5.2,68.0,0.4,0.0,0.4,0.0,0.0,9.4,ARI,WR,17,2021
Michael Pittman Jr.,5.0,61.8,0.5,0.4,2.1,0.0,0.0,9.4,IND,WR,17,2021
Amon-Ra St. Brown,6.2,64.8,0.4,0.3,2.0,0.0,0.0,9.2,DET,WR,17,2021
Hunter Renfrow,6.7,74.6,0.3,0.1,0.4,0.0,0.1,9.2,LV,WR,17,2021
Odell Beckham Jr.,4.0,55.2,0.5,0.4,1.8,0.0,0.0,8.9,LAR,WR,17,2021
Mike Williams,4.2,58.6,0.5,0.0,0.0,0.0,0.0,8.8,LAC,WR,17,2021
Jarvis Landry,4.8,58.6,0.4,0.4,2.2,0.0,0.0,8.7,CLE,WR,17,2021
D.K. Metcalf,4.4,62.5,0.4,0.0,0.0,0.0,0.0,8.5,SEA,WR,17,2021
Darnell Mooney,4.5,55.4,0.4,0.5,2.9,0.0,0.0,8.3,CHI,WR,17,2021
DJ Moore,5.2,67.7,0.2,0.2,0.9,0.0,0.0,8.0,CAR,WR,17,2021
Marquise Brown,5.7,63.6,0.3,0.0,0.1,0.0,0.0,7.8,BAL,WR,17,2021
DeVonta Smith,4.1,59.3,0.3,0.0,0.0,0.0,0.0,7.8,PHI,WR,17,2021
Terry McLaurin,4.9,61.0,0.2,0.0,0.1,0.0,0.0,7.5,WAS,WR,17,2021
Russell Gage,5.6,60.3,0.2,0.0,0.1,0.0,0.1,7.1,ATL,WR,17,2021
Allen Lazard,3.2,42.1,0.4,0.3,1.6,0.0,0.0,7.0,GB,WR,17,2021
Jakobi Meyers,5.0,56.9,0.2,0.0,0.4,0.0,0.0,7.0,NE,WR,17,2021
DeVante Parker,4.4,55.4,0.2,0.0,0.0,0.0,0.0,6.9,MIA,WR,17,2021
Chase Claypool,3.4,49.7,0.2,0.9,4.9,0.0,0.0,6.9,PIT,WR,17,2021
Kenny Golladay,4.0,55.8,0.2,0.0,0.0,0.0,0.0,6.7,NYG,WR,17,2021
Kendrick Bourne,3.5,47.2,0.3,0.3,2.2,0.0,0.0,6.7,NE,WR,17,2021
Courtland Sutton,4.0,54.7,0.2,0.0,0.0,0.0,0.0,6.6,DEN,WR,17,2021
Cole Beasley,4.6,49.3,0.3,0.0,0.0,0.0,0.0,6.6,BUF,WR,17,2021
Tyler Boyd,4.3,51.9,0.2,0.2,0.9,0.0,0.0,6.6,CIN,WR,17,2021
Mike Evans,3.5,48.0,0.3,0.0,0.1,0.0,0.0,6.6,TB,WR,17,2021
A.J. Green,3.6,53.3,0.2,0.0,0.1,0.0,0.0,6.5,ARI,WR,17,2021
Van Jefferson,3.3,46.6,0.3,0.2,1.3,0.0,0.0,6.5,LAR,WR,17,2021
Michael Gallup,3.5,47.5,0.3,0.0,0.1,0.0,0.0,6.3,DAL,WR,17,2021
Braxton Berrios,4.6,47.9,0.2,0.3,1.7,0.0,0.0,6.1,NYJ,WR,17,2021
Marvin Jones Jr.,4.1,51.0,0.1,0.0,0.0,0.0,0.0,5.9,JAC,WR,17,2021
Brandon Aiyuk,3.4,42.5,0.2,0.3,1.5,0.0,0.0,5.9,SF,WR,17,2021
Robby Anderson,4.1,47.0,0.2,0.3,1.6,0.0,0.0,5.8,CAR,WR,17,2021
Marquez Valdes-Scantling,2.7,43.8,0.2,0.0,0.1,0.0,0.0,5.8,GB,WR,17,2021
Gabriel Davis,2.8,40.9,0.3,0.0,0.0,0.0,0.0,5.8,BUF,WR,17,2021
Marquez Callaway,3.2,44.6,0.2,0.0,0.0,0.0,0.0,5.6,NO,WR,17,2021
Donovan Peoples-Jones,2.8,43.6,0.2,0.0,0.0,0.0,0.0,5.5,CLE,WR,17,2021
K.J. Osborn,3.8,44.6,0.2,0.0,0.1,0.0,0.0,5.5,MIN,WR,17,2021
Allen Robinson II,3.5,41.9,0.2,0.0,0.0,0.0,0.0,5.3,CHI,WR,17,2021
T.Y. Hilton,3.0,38.7,0.2,0.0,0.0,0.0,0.0,5.3,IND,WR,17,2021
Deonte Harty,2.9,37.5,0.2,0.2,1.8,0.0,0.0,5.2,NO,WR,17,2021
Laviska Shenault Jr.,3.8,38.0,0.1,0.8,5.3,0.0,0.0,5.2,JAC,WR,17,2021
Laquon Treadwell,3.6,42.3,0.1,0.0,0.0,0.0,0.0,4.8,JAC,WR,17,2021
Keelan Cole Sr.,3.1,39.2,0.1,0.0,0.0,0.0,0.0,4.8,NYJ,WR,17,2021
Byron Pringle,2.8,36.5,0.2,0.0,0.1,0.0,0.0,4.7,KC,WR,17,2021
Olamide Zaccheaus,2.8,37.1,0.2,0.0,0.3,0.0,0.0,4.7,ATL,WR,17,2021
Quez Watkins,2.5,35.7,0.2,0.0,0.2,0.0,0.0,4.6,PHI,WR,17,2021
Rashod Bateman,3.3,38.5,0.1,0.0,0.1,0.0,0.0,4.6,BAL,WR,17,2021
Nico Collins,3.2,37.7,0.1,0.0,0.1,0.0,0.0,4.6,HOU,WR,17,2021
David Sills V,3.5,35.1,0.2,0.0,0.0,0.0,0.0,4.5,NYG,WR,17,2021
Bryan Edwards,2.5,36.5,0.1,0.0,0.1,0.0,0.0,4.5,LV,WR,17,2021
Zach Pascal,2.6,31.7,0.2,0.1,0.8,0.0,0.0,4.4,IND,WR,17,2021
Zay Jones,2.9,34.2,0.2,0.0,0.0,0.0,0.0,4.3,LV,WR,17,2021
Adam Humphries,3.3,33.4,0.1,0.0,0.1,0.0,0.0,4.2,WAS,WR,17,2021
Antoine Wesley,2.6,32.1,0.1,0.0,0.1,0.0,0.0,4.1,ARI,WR,17,2021
Jalen Reagor,2.3,30.1,0.1,0.2,1.3,0.0,0.0,4.0,PHI,WR,17,2021
Kendall Hinton,2.5,30.4,0.1,0.0,0.2,0.0,0.0,3.8,DEN,WR,17,2021
DeSean Jackson,1.9,30.9,0.1,0.0,0.2,0.0,0.0,3.7,LV,WR,17,2021
Joshua Palmer,2.4,27.1,0.2,0.0,0.1,0.0,0.0,3.7,LAC,WR,17,2021
Mecole Hardman,2.0,26.1,0.1,0.4,2.2,0.0,0.0,3.7,KC,WR,17,2021
Denzel Mims,2.3,29.3,0.1,0.0,0.0,0.0,0.0,3.5,NYJ,WR,17,2021
Nick Westbrook-Ikhine,2.4,27.3,0.1,0.0,0.0,0.0,0.0,3.5,TEN,WR,17,2021
Rashard Higgins,2.0,27.7,0.1,0.0,0.0,0.0,0.0,3.5,CLE,WR,17,2021
Chris Conley,2.2,27.3,0.1,0.0,0.0,0.0,0.0,3.4,HOU,WR,17,2021
Isaiah McKenzie,1.8,19.6,0.1,0.8,4.2,0.0,0.0,3.3,BUF,WR,17,2021
Emmanuel Sanders,3.0,33.0,0.0,0.0,0.0,0.0,0.0,3.3,BUF,WR,17,2021
Lil'Jordan Humphrey,1.9,25.7,0.1,0.0,0.0,0.0,0.0,3.2,NO,WR,17,2021
DeAndre Carter,2.0,23.3,0.1,0.5,2.5,0.0,0.0,3.2,WAS,WR,17,2021
Tom Kennedy,2.0,24.5,0.1,0.0,0.2,0.0,0.0,3.2,DET,WR,17,2021
Trinity Benson,2.2,25.0,0.1,0.0,0.1,0.0,0.0,3.1,DET,WR,17,2021
D.J. Montgomery,2.4,25.6,0.1,0.0,0.0,0.0,0.0,3.1,NYJ,WR,17,2021
Ray-Ray McCloud,2.3,22.8,0.1,0.3,1.5,0.0,0.0,3.1,PIT,WR,17,2021
Jalen Guyton,1.6,22.0,0.1,0.2,1.1,0.0,0.0,3.0,LAC,WR,17,2021
Diontae Spencer,2.0,23.8,0.1,0.0,0.6,0.0,0.0,3.0,DEN,WR,17,2021
Tyler Johnson,2.1,23.1,0.1,0.0,0.2,0.0,0.0,2.9,TB,WR,17,2021
KhaDarel Hodge,1.7,22.5,0.1,0.0,0.2,0.0,0.0,2.8,DET,WR,17,2021
Chester Rogers,2.2,23.3,0.1,0.0,0.1,0.0,0.0,2.8,TEN,WR,17,2021
N'Keal Harry,2.0,27.0,0.0,0.0,0.0,0.0,0.0,2.7,NE,WR,17,2021
Cordarrelle Patterson,2.0,27.0,0.0,0.0,0.0,0.0,0.0,2.7,ATL,WR,17,2021
Tavon Austin,1.8,19.3,0.1,0.5,2.9,0.0,0.0,2.7,JAC,WR,17,2021
Jauan Jennings,1.7,20.5,0.1,0.0,0.0,0.0,0.0,2.7,SF,WR,17,2021
James Washington,1.5,20.8,0.1,0.0,0.2,0.0,0.0,2.6,PIT,WR,17,2021
Breshad Perriman,1.4,19.4,0.1,0.0,0.2,0.0,0.0,2.6,TB,WR,17,2021
Gunner Olszewski,1.2,16.9,0.1,0.3,2.0,0.0,0.0,2.6,NE,WR,17,2021
Cyril Grayson Jr.,1.5,18.6,0.1,0.1,0.3,0.0,0.0,2.6,TB,WR,17,2021
Sammy Watkins,1.8,22.1,0.1,0.0,0.1,0.0,0.0,2.6,BAL,WR,17,2021
Damiere Byrd,1.6,21.2,0.1,0.0,0.1,0.0,0.0,2.5,CHI,WR,17,2021
Phillip Dorsett II,2.0,25.0,0.0,0.0,0.0,0.0,0.0,2.5,HOU,WR,17,2021
John Ross,2.0,25.0,0.0,0.0,0.0,0.0,0.0,2.5,NYG,WR,17,2021
Devin Duvernay,1.7,17.0,0.1,0.4,2.0,0.0,0.0,2.5,BAL,WR,17,2021
Jeff Smith,1.6,20.0,0.1,0.0,0.1,0.0,0.0,2.5,NYJ,WR,17,2021
D'Wayne Eskridge,1.5,17.0,0.1,0.3,1.7,0.0,0.0,2.5,SEA,WR,17,2021
Cam Sims,1.4,18.0,0.1,0.0,0.0,0.0,0.0,2.5,WAS,WR,17,2021
Albert Wilson,1.6,17.7,0.1,0.4,1.6,0.0,0.0,2.4,MIA,WR,17,2021
Demarcus Robinson,1.4,16.7,0.1,0.0,0.1,0.0,0.0,2.3,KC,WR,17,2021
Freddie Swain,1.3,16.3,0.1,0.1,0.8,0.0,0.0,2.3,SEA,WR,17,2021
Brandon Zylstra,1.6,19.2,0.1,0.0,0.0,0.0,0.0,2.3,CAR,WR,17,2021
Marquise Goodwin,1.2,18.4,0.1,0.0,0.1,0.0,0.0,2.3,CHI,WR,17,2021
Dez Fitzpatrick,1.5,17.0,0.1,0.0,0.1,0.0,0.0,2.2,TEN,WR,17,2021
Scotty Miller,1.2,14.2,0.1,0.1,0.5,0.0,0.0,2.1,TB,WR,17,2021
Josh Gordon,1.4,16.3,0.1,0.0,0.0,0.0,0.0,2.1,KC,WR,17,2021
Alex Bachman,1.4,16.3,0.1,0.0,0.1,0.0,0.0,2.0,NYG,WR,17,2021
Shi Smith,1.4,16.9,0.0,0.0,0.4,0.0,0.0,2.0,CAR,WR,17,2021
Kristian Wilkerson,1.1,13.6,0.1,0.0,0.1,0.0,0.0,2.0,NE,WR,17,2021
Cedrick Wilson Jr.,1.0,12.9,0.1,0.0,0.1,0.0,0.0,1.9,DAL,WR,17,2021
Dede Westbrook,1.4,14.1,0.1,0.0,0.7,0.0,0.0,1.8,MIN,WR,17,2021
Ihmir Smith-Marsette,1.2,13.4,0.1,0.0,0.1,0.0,0.0,1.7,MIN,WR,17,2021
Keke Coutee,0.7,12.1,0.1,0.0,0.1,0.0,0.0,1.6,IND,WR,17,2021
Christian Blake,1.3,12.9,0.1,0.0,0.0,0.0,0.0,1.6,ATL,WR,17,2021
Ty Montgomery,1.0,8.2,0.1,0.9,3.6,0.0,0.0,1.6,NO,WR,17,2021
Mack Hollins,1.2,13.8,0.0,0.0,0.0,0.0,0.0,1.6,MIA,WR,17,2021
Ashton Dulin,0.8,9.1,0.1,0.1,0.4,0.0,0.0,1.5,IND,WR,17,2021
Noah Brown,0.8,9.9,0.1,0.0,0.4,0.0,0.0,1.5,DAL,WR,17,2021
Dyami Brown,0.9,10.9,0.1,0.0,0.0,0.0,0.0,1.4,WAS,WR,17,2021
Kenny Stills,0.7,11.0,0.1,0.0,0.1,0.0,0.0,1.4,NO,WR,17,2021
Travis Fulgham,0.7,10.7,0.1,0.0,0.0,0.0,0.0,1.4,DEN,WR,17,2021
Isaiah Ford,0.9,10.0,0.1,0.0,0.0,0.0,0.0,1.3,MIA,WR,17,2021
Terrace Marshall Jr.,1.0,11.1,0.0,0.0,0.0,0.0,0.0,1.3,CAR,WR,17,2021
Racey McMath,0.8,9.8,0.0,0.0,0.0,0.0,0.0,1.2,TEN,WR,17,2021
Andy Isabella,0.7,9.6,0.0,0.0,0.0,0.0,0.0,1.2,ARI,WR,17,2021
Seth Williams,0.8,9.9,0.0,0.0,0.1,0.0,0.0,1.2,DEN,WR,17,2021
Equanimeous St. Brown,0.7,8.5,0.0,0.1,0.3,0.0,0.0,1.1,GB,WR,17,2021
Easop Winston Jr.,0.7,8.6,0.0,0.0,0.0,0.0,0.0,1.1,NO,WR,17,2021
Malik Turner,0.6,7.2,0.1,0.0,0.1,0.0,0.0,1.0,DAL,WR,17,2021
Ben Skowronek,0.6,7.8,0.0,0.0,0.2,0.0,0.0,1.0,LAR,WR,17,2021
Josh Reynolds,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,DET,WR,17,2021
Anthony Schwartz,0.6,6.8,0.0,0.1,1.3,0.0,0.0,1.0,CLE,WR,17,2021
